link_id,from_node,to_node,distance
0,0,1,25
1,0,2,15
2,0,3,20
3,0,4,7
4,0,5,25
5,0,6,9
6,0,7,14
7,0,8,16
8,0,9,24
9,0,10,26
10,0,11,29
11,0,12,12
12,0,13,23
13,0,14,28
14,0,15,27
15,0,16,19
16,0,17,8
17,0,18,35
18,0,19,23
19,0,20,37
20,0,21,27
21,0,22,30
22,0,23,31
23,0,24,33
24,0,25,33
25,0,26,6
26,0,27,16
27,0,28,25
28,0,29,18
29,0,30,14
30,0,31,37
31,0,32,22
32,0,33,18
33,0,34,10
34,0,35,18
35,0,36,33
36,0,37,32
37,0,38,27
38,0,39,22
39,0,40,14
40,0,41,36
41,0,42,36
42,0,43,32
43,0,44,21
44,0,45,14
45,0,46,11
46,0,47,27
47,0,48,21
48,0,49,28
49,0,50,30
50,0,51,11
51,0,52,14
52,0,53,23
53,0,54,27
54,0,55,42
55,0,56,37
56,0,57,28
57,0,58,20
58,0,59,38
59,0,60,43
60,0,61,34
61,0,62,22
62,0,63,22
63,0,64,43
64,0,65,32
65,0,66,36
66,0,67,5
67,0,68,7
68,0,69,37
69,0,70,41
70,0,71,40
71,0,72,21
72,0,73,21
73,0,74,20
74,0,75,3
75,0,76,0
76,1,2,15
77,1,3,23
78,1,4,26
79,1,5,33
80,1,6,16
81,1,7,40
82,1,8,40
83,1,9,37
84,1,10,48
85,1,11,54
86,1,12,32
87,1,13,42
88,1,14,53
89,1,15,40
90,1,16,14
91,1,17,25
92,1,18,36
93,1,19,48
94,1,20,45
95,1,21,24
96,1,22,10
97,1,23,13
98,1,24,26
99,1,25,42
100,1,26,31
101,1,27,35
102,1,28,14
103,1,29,30
104,1,30,21
105,1,31,55
106,1,32,31
107,1,33,8
108,1,34,33
109,1,35,43
110,1,36,34
111,1,37,39
112,1,38,51
113,1,39,39
114,1,40,29
115,1,41,11
116,1,42,11
117,1,43,7
118,1,44,26
119,1,45,29
120,1,46,35
121,1,47,29
122,1,48,26
123,1,49,19
124,1,50,35
125,1,51,18
126,1,52,36
127,1,53,48
128,1,54,49
129,1,55,49
130,1,56,16
131,1,57,43
132,1,58,42
133,1,59,64
134,1,60,46
135,1,61,21
136,1,62,8
137,1,63,8
138,1,64,18
139,1,65,56
140,1,66,61
141,1,67,30
142,1,68,19
143,1,69,33
144,1,70,46
145,1,71,41
146,1,72,40
147,1,73,5
148,1,74,18
149,1,75,23
150,1,76,25
151,2,1,15
152,2,3,24
153,2,4,13
154,2,5,20
155,2,6,9
156,2,7,28
157,2,8,27
158,2,9,34
159,2,10,40
160,2,11,43
161,2,12,25
162,2,13,28
163,2,14,40
164,2,15,26
165,2,16,18
166,2,17,18
167,2,18,40
168,2,19,34
169,2,20,32
170,2,21,15
171,2,22,16
172,2,23,25
173,2,24,34
174,2,25,42
175,2,26,21
176,2,27,21
177,2,28,10
178,2,29,16
179,2,30,7
180,2,31,50
181,2,32,30
182,2,33,10
183,2,34,20
184,2,35,31
185,2,36,24
186,2,37,26
187,2,38,41
188,2,39,35
189,2,40,25
190,2,41,26
191,2,42,24
192,2,43,21
193,2,44,27
194,2,45,15
195,2,46,22
196,2,47,18
197,2,48,13
198,2,49,27
199,2,50,37
200,2,51,15
201,2,52,22
202,2,53,36
203,2,54,34
204,2,55,51
205,2,56,30
206,2,57,29
207,2,58,34
208,2,59,51
209,2,60,36
210,2,61,20
211,2,62,8
212,2,63,16
213,2,64,30
214,2,65,46
215,2,66,51
216,2,67,18
217,2,68,7
218,2,69,26
219,2,70,35
220,2,71,31
221,2,72,34
222,2,73,9
223,2,74,7
224,2,75,12
225,2,76,15
226,3,1,23
227,3,2,24
228,3,4,26
229,3,5,42
230,3,6,16
231,3,7,29
232,3,8,34
233,3,9,15
234,3,10,28
235,3,11,39
236,3,12,15
237,3,13,42
238,3,14,43
239,3,15,46
240,3,16,9
241,3,17,12
242,3,18,16
243,3,19,41
244,3,20,55
245,3,21,39
246,3,22,32
247,3,23,20
248,3,24,14
249,3,25,19
250,3,26,20
251,3,27,36
252,3,28,32
253,3,29,36
254,3,30,29
255,3,31,33
256,3,32,8
257,3,33,17
258,3,34,29
259,3,35,34
260,3,36,48
261,3,37,49
262,3,38,33
263,3,39,17
264,3,40,10
265,3,41,29
266,3,42,32
267,3,43,26
268,3,44,3
269,3,45,33
270,3,46,30
271,3,47,42
272,3,48,36
273,3,49,11
274,3,50,13
275,3,51,10
276,3,52,34
277,3,53,36
278,3,54,46
279,3,55,27
280,3,56,25
281,3,57,48
282,3,58,24
283,3,59,53
284,3,60,59
285,3,61,42
286,3,62,27
287,3,63,15
288,3,64,40
289,3,65,38
290,3,66,45
291,3,67,24
292,3,68,21
293,3,69,50
294,3,70,58
295,3,71,55
296,3,72,21
297,3,73,22
298,3,74,31
299,3,75,21
300,3,76,20
301,4,1,26
302,4,2,13
303,4,3,26
304,4,5,18
305,4,6,12
306,4,7,16
307,4,8,14
308,4,9,31
309,4,10,31
310,4,11,32
311,4,12,19
312,4,13,17
313,4,14,28
314,4,15,20
315,4,16,24
316,4,17,15
317,4,18,42
318,4,19,21
319,4,20,30
320,4,21,22
321,4,22,29
322,4,23,35
323,4,24,39
324,4,25,40
325,4,26,12
326,4,27,10
327,4,28,21
328,4,29,11
329,4,30,9
330,4,31,43
331,4,32,29
332,4,33,20
333,4,34,7
334,4,35,18
335,4,36,27
336,4,37,25
337,4,38,31
338,4,39,29
339,4,40,21
340,4,41,38
341,4,42,37
342,4,43,33
343,4,44,27
344,4,45,7
345,4,46,9
346,4,47,21
347,4,48,14
348,4,49,33
349,4,50,37
350,4,51,16
351,4,52,9
352,4,53,24
353,4,54,23
354,4,55,49
355,4,56,40
356,4,57,22
357,4,58,25
358,4,59,38
359,4,60,36
360,4,61,30
361,4,62,21
362,4,63,25
363,4,64,42
364,4,65,35
365,4,66,39
366,4,67,7
367,4,68,7
368,4,69,31
369,4,70,34
370,4,71,33
371,4,72,27
372,4,73,21
373,4,74,16
374,4,75,5
375,4,76,7
376,5,1,33
377,5,2,20
378,5,3,42
379,5,4,18
380,5,6,26
381,5,7,30
382,5,8,25
383,5,9,49
384,5,10,48
385,5,11,45
386,5,12,37
387,5,13,17
388,5,14,38
389,5,15,8
390,5,16,38
391,5,17,33
392,5,18,58
393,5,19,29
394,5,20,13
395,5,21,13
396,5,22,30
397,5,23,45
398,5,24,53
399,5,25,58
400,5,26,30
401,5,27,14
402,5,28,20
403,5,29,7
404,5,30,13
405,5,31,61
406,5,32,47
407,5,33,30
408,5,34,21
409,5,35,30
410,5,36,10
411,5,37,7
412,5,38,47
413,5,39,47
414,5,40,39
415,5,41,43
416,5,42,40
417,5,43,39
418,5,44,44
419,5,45,11
420,5,46,22
