link_id,from_node,to_node,mean,variance
0,0,1,25,24.32
1,0,2,15,2.96
2,0,3,20,16.71
3,0,4,7,4.16
4,0,5,25,4.13
5,0,6,9,4.09
6,0,7,14,0.25
7,0,8,16,3.86
8,0,9,24,13.9
9,0,10,26,14.3
10,0,11,29,9.09
11,0,12,12,5.58
12,0,13,23,4.11
13,0,14,28,21.33
14,0,15,27,22.93
15,0,16,19,4.7
16,0,17,8,0.72
17,0,18,35,10.71
18,0,19,23,10.46
19,0,20,37,3.82
20,0,21,27,24.84
21,0,22,30,10.61
22,0,23,31,29.09
23,0,24,33,25.14
24,0,25,33,5.18
25,0,26,6,4.13
26,0,27,16,9.29
27,0,28,25,10.21
28,0,29,18,15.08
29,0,30,14,10.57
30,0,31,37,5.97
31,0,32,22,3.53
32,0,33,18,3.27
33,0,34,10,2.14
34,0,35,18,11.85
35,0,36,33,11.32
36,0,37,32,31.6
37,0,38,27,12.77
38,0,39,22,1.05
39,0,40,14,11.81
40,0,41,36,2.88
41,0,42,36,32.69
42,0,43,32,0.38
43,0,44,21,18.77
44,0,45,14,1.95
45,0,46,11,2.32
46,0,47,27,2.41
47,0,48,21,18.61
48,0,49,28,11.87
49,0,50,30,4.83
50,0,51,11,7.29
51,0,52,14,8.43
52,0,53,23,20.31
53,0,54,27,6.22
54,0,55,42,11.35
55,0,56,37,0.77
56,0,57,28,24.17
57,0,58,20,14.79
58,0,59,38,35.48
59,0,60,43,18.2
60,0,61,34,10.4
61,0,62,22,6.58
62,0,63,22,16.59
63,0,64,43,40.58
64,0,65,32,17.48
65,0,66,36,10.29
66,0,67,5,4.56
67,0,68,7,4.18
68,0,69,37,10.73
69,0,70,41,6.41
70,0,71,40,37.61
71,0,72,21,19.53
72,0,73,21,8.66
73,0,74,20,3.52
74,0,75,3,2.37
75,0,76,0,0.0
76,1,2,15,8.43
77,1,3,23,13.84
78,1,4,26,7.01
79,1,5,33,23.14
80,1,6,16,15.73
81,1,7,40,5.85
82,1,8,40,11.18
83,1,9,37,0.11
84,1,10,48,27.4
85,1,11,54,30.38
86,1,12,32,12.31
87,1,13,42,38.26
88,1,14,53,33.07
89,1,15,40,38.22
90,1,16,14,12.34
91,1,17,25,10.83
92,1,18,36,34.57
93,1,19,48,38.4
94,1,20,45,11.33
95,1,21,24,14.49
96,1,22,10,0.23
97,1,23,13,9.08
98,1,24,26,25.63
99,1,25,42,18.67
100,1,26,31,8.95
101,1,27,35,18.79
102,1,28,14,13.61
103,1,29,30,17.25
104,1,30,21,4.53
105,1,31,55,40.34
106,1,32,31,8.36
107,1,33,8,1.84
108,1,34,33,10.26
109,1,35,43,39.85
110,1,36,34,28.69
111,1,37,39,12.2
112,1,38,51,24.07
113,1,39,39,31.84
114,1,40,29,6.34
115,1,41,11,8.59
116,1,42,11,3.87
117,1,43,7,4.55
118,1,44,26,12.94
119,1,45,29,27.2
120,1,46,35,21.73
121,1,47,29,0.09
122,1,48,26,22.94
123,1,49,19,9.0
124,1,50,35,9.05
125,1,51,18,2.35
126,1,52,36,4.86
127,1,53,48,13.81
128,1,54,49,41.08
129,1,55,49,14.76
