link_id,from_node,to_node,distance
0,0,1,25
1,0,2,15
2,0,3,20
3,0,4,7
4,0,5,25
5,0,6,9
6,0,7,14
7,0,8,16
8,0,9,24
9,0,10,26
10,0,11,29
11,0,12,12
12,0,13,23
13,0,14,28
14,0,15,27
15,0,16,19
16,0,17,8
17,0,18,35
18,0,19,23
19,0,20,37
20,0,21,27
21,0,22,30
22,0,23,31
23,0,24,33
24,0,25,33
25,0,26,6
26,0,27,16
27,0,28,25
28,0,29,18
29,0,30,14
30,0,31,37
31,0,32,22
32,0,33,18
33,0,34,10
34,0,35,18
35,0,36,33
36,0,37,32
37,0,38,27
38,0,39,22
39,0,40,14
40,0,41,36
41,0,42,36
42,0,43,32
43,0,44,21
44,0,45,14
45,0,46,11
46,0,47,27
47,0,48,21
48,0,49,28
49,0,50,30
50,0,51,11
51,0,52,14
52,0,53,23
53,0,54,27
54,0,55,42
55,0,56,37
56,0,57,28
57,0,58,20
58,0,59,37
59,0,60,0
60,1,2,15
61,1,3,23
62,1,4,26
63,1,5,33
64,1,6,16
65,1,7,40
66,1,8,40
67,1,9,37
68,1,10,48
69,1,11,54
70,1,12,32
71,1,13,42
72,1,14,53
73,1,15,40
74,1,16,14
75,1,17,25
76,1,18,36
77,1,19,48
78,1,20,45
79,1,21,24
80,1,22,10
81,1,23,13
82,1,24,26
83,1,25,42
84,1,26,31
85,1,27,35
86,1,28,14
87,1,29,30
88,1,30,21
89,1,31,55
90,1,32,31
91,1,33,8
92,1,34,33
93,1,35,43
94,1,36,34
95,1,37,39
96,1,38,51
97,1,39,39
98,1,40,29
99,1,41,11
100,1,42,11
101,1,43,7
102,1,44,26
103,1,45,29
104,1,46,35
105,1,47,29
106,1,48,26
107,1,49,19
108,1,50,35
109,1,51,18
110,1,52,36
111,1,53,48
112,1,54,49
113,1,55,49
114,1,56,16
115,1,57,43
116,1,58,42
117,1,59,33
118,1,60,25
119,2,1,15
120,2,3,24
121,2,4,13
122,2,5,20
123,2,6,9
124,2,7,28
125,2,8,27
126,2,9,34
127,2,10,40
128,2,11,43
129,2,12,25
130,2,13,28
131,2,14,40
132,2,15,26
133,2,16,18
134,2,17,18
135,2,18,40
136,2,19,34
137,2,20,32
138,2,21,15
139,2,22,16
140,2,23,25
141,2,24,34
142,2,25,42
143,2,26,21
144,2,27,21
145,2,28,10
146,2,29,16
147,2,30,7
148,2,31,50
149,2,32,30
150,2,33,10
151,2,34,20
152,2,35,31
153,2,36,24
154,2,37,26
155,2,38,41
156,2,39,35
157,2,40,25
158,2,41,26
159,2,42,24
160,2,43,21
161,2,44,27
162,2,45,15
163,2,46,22
164,2,47,18
165,2,48,13
166,2,49,27
167,2,50,37
168,2,51,15
169,2,52,22
170,2,53,36
171,2,54,34
172,2,55,51
173,2,56,30
174,2,57,29
175,2,58,34
176,2,59,26
177,2,60,15
178,3,1,23
179,3,2,24
180,3,4,26
181,3,5,42
182,3,6,16
183,3,7,29
184,3,8,34
185,3,9,15
186,3,10,28
187,3,11,39
188,3,12,15
189,3,13,42
190,3,14,43
191,3,15,46
192,3,16,9
193,3,17,12
194,3,18,16
195,3,19,41
196,3,20,55
197,3,21,39
198,3,22,32
199,3,23,20
200,3,24,14
201,3,25,19
202,3,26,20
203,3,27,36
204,3,28,32
205,3,29,36
206,3,30,29
207,3,31,33
208,3,32,8
209,3,33,17
210,3,34,29
211,3,35,34
212,3,36,48
213,3,37,49
214,3,38,33
215,3,39,17
216,3,40,10
217,3,41,29
218,3,42,32
219,3,43,26
220,3,44,3
221,3,45,33
222,3,46,30
223,3,47,42
224,3,48,36
225,3,49,11
226,3,50,13
227,3,51,10
228,3,52,34
229,3,53,36
230,3,54,46
231,3,55,27
232,3,56,25
233,3,57,48
234,3,58,24
235,3,59,50
236,3,60,20
237,4,1,26
238,4,2,13
239,4,3,26
240,4,5,18
241,4,6,12
242,4,7,16
243,4,8,14
244,4,9,31
245,4,10,31
246,4,11,32
247,4,12,19
248,4,13,17
249,4,14,28
250,4,15,20
251,4,16,24
252,4,17,15
253,4,18,42
254,4,19,21
255,4,20,30
256,4,21,22
257,4,22,29
258,4,23,35
259,4,24,39
260,4,25,40
261,4,26,12
262,4,27,10
263,4,28,21
264,4,29,11
265,4,30,9
266,4,31,43
267,4,32,29
268,4,33,20
269,4,34,7
270,4,35,18
271,4,36,27
272,4,37,25
273,4,38,31
274,4,39,29
275,4,40,21
276,4,41,38
277,4,42,37
278,4,43,33
279,4,44,27
280,4,45,7
281,4,46,9
282,4,47,21
283,4,48,14
284,4,49,33
285,4,50,37
286,4,51,16
287,4,52,9
288,4,53,24
289,4,54,23
290,4,55,49
291,4,56,40
292,4,57,22
293,4,58,25
294,4,59,31
295,4,60,7
296,5,1,33
297,5,2,20
298,5,3,42
299,5,4,18
300,5,6,26
301,5,7,30
302,5,8,25
303,5,9,49
304,5,10,48
305,5,11,45
306,5,12,37
307,5,13,17
308,5,14,38
309,5,15,8
310,5,16,38
311,5,17,33
312,5,18,58
313,5,19,29
314,5,20,13
315,5,21,13
316,5,22,30
317,5,23,45
318,5,24,53
319,5,25,58
320,5,26,30
321,5,27,14
322,5,28,20
323,5,29,7
324,5,30,13
325,5,31,61
326,5,32,47
327,5,33,30
328,5,34,21
329,5,35,30
330,5,36,10
331,5,37,7
332,5,38,47
333,5,39,47
334,5,40,39
335,5,41,43
336,5,42,40
337,5,43,39
338,5,44,44
339,5,45,11
340,5,46,22
341,5,47,7
342,5,48,7
343,5,49,47
344,5,50,54
345,5,51,32
346,5,52,18
347,5,53,37
348,5,54,24
349,5,55,67
350,5,56,49
351,5,57,12
352,5,58,43
353,5,59,17
354,5,60,25
355,6,1,16
356,6,2,9
357,6,3,16
358,6,4,12
359,6,5,26
360,6,7,23
361,6,8,25
362,6,9,26
363,6,10,33
364,6,11,38
365,6,12,17
366,6,13,29
367,6,14,37
368,6,15,31
369,6,16,12
370,6,17,10
371,6,18,33
372,6,19,32
373,6,20,39
374,6,21,24
375,6,22,22
376,6,23,23
377,6,24,28
378,6,25,34
379,6,26,14
380,6,27,22
381,6,28,18
382,6,29,21
383,6,30,13
384,6,31,42
385,6,32,22
386,6,33,9
387,6,34,18
388,6,35,27
389,6,36,32
390,6,37,33
391,6,38,35
392,6,39,26
393,6,40,16
394,6,41,27
395,6,42,27
396,6,43,23
397,6,44,18
398,6,45,17
399,6,46,20
400,6,47,25
401,6,48,20
402,6,49,21
403,6,50,28
404,6,51,6
405,6,52,21
406,6,53,32
407,6,54,35
408,6,55,43
409,6,56,28
410,6,57,33
411,6,58,27
412,6,59,34
413,6,60,9
414,7,1,40
415,7,2,28
416,7,3,29
417,7,4,16
418,7,5,30
419,7,6,23
420,7,8,7
